AAPL,ABNB,ADBE,ADI,ADP,ADSK,AEP,AMAT,AMD,AMGN,AMZN,ANSS,ASML,AVGO,AZN,BIIB,BKNG,BKR,CCEP,CDNS,CHTR,CMCSA,COST,CPRT,CRWD,CSCO,CSGP,CSX,CTAS,CTSH,DASH,DDOG,DLTR,DXCM,EA,EXC,FANG,FAST,FTNT,GILD,GOOG,GOOGL,HON,IDXX,ILMN,INTC,INTU,ISRG,KDP,KHC,KLAC,LIN,LRCX,LULU,MAR,MCHP,MDB,MDLZ,MELI,META,MNST,MRNA,MRVL,MSFT,MU,NFLX,NVDA,NXPI,ODFL,ON,ORLY,PANW,PAYX,PCAR,PDD,PEP,PYPL,QCOM,REGN,ROP,ROST,SBUX,SIRI,SNPS,TEAM,TMUS,TSLA,TTD,TXN,VRSK,VRTX,WBA,WBD,WDAY,XEL,ZS,AU10Y,BR10Y,CA10Y,CH10Y
"129,41","139,15","485,34","146,02","168,96","296,84","81,54","86,87","92,3","226,66","159,3314972","357,67",500,"42,522","50,52","242,95","2164,08","21,02","48,4","135,76","647,030029","50,51","380,15","30,1625","200,49","43,96","89,526","29,33","85,9","79,42","139,19","91,23","106,94","89,435","139,51","29,3652","48,94","23,825","29,112","60,11","86,412","86,3065","195,994345","491,77","357,7431907","49,67","371,7","266,6667","31,59","34,23","260,33","258,81","47,802","356,4","124,77","68,59","350,41","57,92",1640,"268,94","45,3","111,73","46,31","217,69","74,05","52,286","13,1135","162,04","190,69","32,67","30,26466667","58,61","90,36","37,65333333","166,78","144,27","231,92","148,5","482,86","419,55","117,07","103,1","61,7","254,7","231,56","132,43","243,2567","77,343","162,22","202,88","229,43","41,4","30,63","228,08","65,655","196,09","0,99","6,86","0,677","2,8"
"131,01","148,3","485,69","148,63","168,49","301,7","81,43","89,6","92,77","227,76","160,9255066","359,83","505,36","42,81","50,7","246,39","2188,07","21,26","48,22","136,14","636,5900269","49,98","375,74","30,0325","211,24","43,98","89,38","29,8267","87,2225","79,65","144,43","93,03","107,13","92,1875","141,32","29,32239723","53,67","24,14","28,348",60,"87,046","87,0025","196,4750236","497,26","364,688716","50,61","368,87","268,3500061","31,63999939","33,57","265,79","262,87","49,455","366,5","126,09","70,095","355,56","57,98",1650,"270,97","45,71","109,18","47,61","217,9","77,26","52,08","13,40475","165,67","191,75","33,22","30,08533333","58,35835","90,02","37,9778","187,2","144,7","234,91","152,43","483,45","419,18","117,17","103,44","62,4","258,89","234,42","131,85","245,0367","78,854","163,41","201,97","228,58","41,16","31,52","225,36","65,02","193,48","0,949","6,84","0,713","2,8"
"126,6","142,77","466,31","149,3","167,9","302,87","82,08","90,83","90,33","233,25","156,9190063","349,9","490,22","42,546","50,91","247,75","2249,81","22,16","49,04","130,64","624,5100098","50,56","370,02","29,45","208,85","44,4","89,67","30,62","87,7475","80,15","140,01","91,33","112,97","93,98","136,8","30,2782","56,32","24,55","27,622","61,95","86,7645","86,144","200,0565504","483,6","366,2937743","51,1",361,"264,2633362","31,76","33,94","265,21","271,5","49,649","363,25","129,39","71,44","335,3","57,87","1571,98","263,31","45,35","116,26","46,51","212,25","77,11","50,049","12,6145","168,72","193,3","34,06","31,012","57,54665","91,15","39,47113333","176,75","142,93","226,83","151,19","470,09","423,4","122,29","104,19","65,2","249,7","224,48","131,53","251,9933","74,061","164,22","200,06","226,65","43,03","34,25",220,"66,46","184,42","1,061","7,04","0,758","2,81"
"130,92","151,27","477,74","155,61","168,85","315,2","79,89","94,56","95,16","234,02","158,1080017","365,02","501,43","44,339","50,19","250,44","2239,85","22,67","50,45","137,05","629,7700195","50,66","367,92","30,2175","221,47","44,96","90,548","31,3433","88,765","80,95","152,77","96,64","114,75","96,79","140,74","29,97860146","56,79","24,855","28,65","62,52","89,3625","88,717","200,3864279","495,19","371,9941634","52,19","368,63","269,4033203","31,8","33,695","278,19","270,72","51,446","367,29","130,35","74,35","351,67","57,76","1597,97","268,74","46,75","115,09","49,02","218,29","79,11","50,889","13,344","174,99","201,96","35,36","31,32666667","60,51835","91,53","39,28886667","180,12","142,47","235,04","155,7","481,2","430,58","122,02","103,35","64,2","258,84","233,38","133,19","272,0133","76,303","167,94","200,97","232,9","45,26","34,4","226,21","65,16","193,05","1,058","7,27","0,794","2,83"
"132,05","149,77","485,1","156,74","171,05","319,85","79,18","95,56","94,58","238,49","159,1349945","374,66","508,74","44,564","50,86","252,54","2281,54","22,47","51,36","136,19","634,3800049","51,54","369,94","30,545","223,73","45,06","91,952","31,9467","87,5375","81,95","156,09","99,94","112,97","97,0225","141,86","30,107","56,76","25,375","29,628","63,04","90,3605","89,8915","197,9547597","513,2","369,270428","51,65","374,46","272,9167",32,"33,62","283,18","270,4","50,163","365,46","129,69","73,7","359,86","58,19",1719,"267,57","47,49499893","112,75","49,08","219,62","77,42","51,04","13,27675","175,03","205,56","35,52","31,86133333","61,09165","92,02","39,0222","180,77","144,18","242,46","156,64","498,73","431,1","122,41","105,67","59,1","262,8","235,48","135,06","293,34","79,581","171,16","200,9",237,"45,21","34,63","227,65","65,76","197,37","1,096","7,57","0,815","2,85"
"128,98","148,13","474,24","158,3","168,51","317,81","78,77999878","97,96","97,25","237,57","155,710495","373,33","507,95","44,576","50,56","267,52","2221,27","22,65","50,14","134,69","641,1300049","51,52","364,01","30,2175","232,24","45,36","90,437","31,9967","84,875","80,14",167,"104,25","112,43","92,66","141,22","29,85734749","58,3","25,24","29,634","62,51","88,336","87,8145","196,3807729","506,55","362,3346304","51,54","372,34","271,2167","31,36","32,85","289,11","267,53","51,648","361,66","128,66","73,905","361,46","57,09","1761,55","256,84","46,47","117,26","50,24","217,49","78,67","49,91","13,6215","173,21","202,34","36,05","32,25533333","60,8",91,"39,20886667","172,49","142,09","237,5","156,11","502,92","438,53","120,87","104,6","59,4","260,43","230,67","132,93","270,3967","77,929","171,31","197,87","234,64","47,7","35,13","228,83","64,4","198,7","1,077","7,64","0,843","2,91"
"128,8","160,8","471,65","159,09","169,06","320,13","77,84","100,01","95,355","236,59","156,0415","373,27","513,93","44,939","50,29","267,39","2196,34","23,04","49,21","133,72","621,4899902","50,01","364,2","30,4575","233,59","45,79","88,229","31,9633","84,8675","79,64","191,99","105,58","114,18","90,0425","139,06","30,01426506","62,87","25,81","30,582","62,08","87,3275","86,8715","196,8708765","496,73","351,4396887","53,24","365,67","262,81","31,36","32,18","290,99","266,62","53,644","356,93","127,39","74,66","370,8","57,32","1810,09","251,09","46,99499893","124,55","50,64","214,93","79,46","49,425","13,48475","176,08","203,35","36,41","33,02666667","61,74665","90,72","39,76","169,48","141,43","237,64","154,45","505,75","429,99","121,16","102,82","58,8","258,58","234,19","128,69","283,1467","80,56","172,3","196,64","229,38","47,96","35,3","225,62","63,4","205,9","1,11","7,67","0,841","2,91"
"130,89","169,99","472,05","158,48","164,66","314,33","78,15","98,05","91,78","237,74","158,2944946","375,58","514,06","45,121","50,88","266,67","2182,42",23,"49,26","134,12","618,0100098","50,16","366,95","29,775","226,42","45,36","89,187","31,5467","83,9525","79,61",198,"104,85","112,47","90,6375","136,34","30,52781677","61,54","25,35","29,58","61,54","87,72","87,3625","195,1178134","497,58","352,1400778","56,95","364,96","270,4833374","31,66","32,01","290,1","267,73","52,65","352,14","126,51","75,35","375,81","57,37","1798,19","251,64","45,93500137","124,06","50,24","216,34","79,91","50,779","13,53175","177,42","200,96","36,99","32,18733333","60,96665","89,56","39,53333333","164,8","142,59","244,9","157,42","511,9","413,15","119,16","102,89","58,9","257,14","229,87","128,5","284,8033","78,545","171,41","196,88","227,1","48,94","36,69","229,07","65,01","207,08","1,08","7,69","0,809","2,92"
"128,91","180,5","463,27","159,46","161,91","311,11","78,83","105,8","90,79","241,66","156,3735","369,05","544,65","45,207","51,29","280,29","2182,59","23,71","48,72","135,4","623,0900269","49,58","362,35","29,315","225,62","45,15","86,828","31,1633","81,785","80,05","207,24","101,84","109,97","88,02","138,94","30,3708992","61,93","25,16","29,506","62,4","87,009","86,546","196,6163996","488,9","360,9338521","59,25","365,51","265,7133179","31,54","32,08","303,88","263,69","55,779","347,73","128,93","76,64","364,46","57,31","1852,53","245,64","45,68","129,72","51,31","213,02","81,3","50,086","13,20025",180,"207,51","37,9","31,43333333","60,52665","88,07","39,67113333","167,26","141,76","242,06","160,85","517,91","407,41","117,07","101,82","58,3","257,91","222,97","124,69","281,6667","77,53","171,71","193,88","226,12","49,32","37,25","227,33","63,56","209,87","1,066","7,65","0,856","2,91"
"127,14","169,27","458,08","157,75","161,12","308,51","80,47","103,14","88,21","245,49","155,2124939","364,28","527,5","44,585","51,34","275,84","2119,23","22,87","48,59","134,64","628,9099731","48,69","362,16","28,945","219,51","45,43","85,372","31,14","81,5175","80,24","187,15","99,84","108,34","88,55",139,"30,92724609","59,235","25,24","29,306","63,33","86,8095","86,381","194,128181","489,46","366,0992218","57,58","371,01","259,4733276","31,86","31,99","304,13","258,09","54,753","344,5","126,8","74,28","361,26","57,22","1851,78","251,36","45,82500076","129,65","50,77","212,65","80,72","49,798","12,8595","172,22","207,39","36,71","31,11266667","60,81165","88,37","39,1822","161,2","141,39","239,79","157,09","517,93","411,62","116,97","102,33",58,"258,92","222,93","127,28","275,3867","78,536","169,19","190,02","225,55","48,92","36,76","222,56","64,96","211,06","1,051","7,51","0,805","2,89"
"127,83","173,69","456,5","160,54","161,98","310,97","80,71","109,22","89,45","248,27","156,038","369,51","549,5","45,927","52,57","273,84","2163,04","22,87","48,06","137,62","633,2700195","48,845","354,47","29,0225","221,92","45,19","87,197","30,8867","80,51","79,76","198,75","99,09","108,05","89,41","141,43","30,54208374","60,02","25,21","29,642","67,07","89,543","89,2235","194,8727615","484,93","379,5817121","57,99","384,95","259,4700012","31,82","32,36","314,08","259,04","58,002","342,25","126,86","76,625",368,"57,14","1913,21","261,1","45,04","125,01","53,81","216,44","85,5","50,177","13,02525",175,"207,51","38,52","30,92933333","60,675","88,34","39,64886667","168,79","142,06","247,25","163,77","533,89","414,43","113,98","102,54","59,5","268,2","226,74","129,85","281,5167","78,062","174,19","191,37","231,91","48,15","36,15","221,04","64,71",212,"1,057","7,515","0,802","2,89"
"132,03","161,83","469,73","159,83","162,35","308,58","80,75","107,84","88,75","252,36","163,1690063","378,65","549,38","46,188","52,24","270,28","2160,05","22,89","48,12","140,1","642,820007","48,88","361,3","29,0975","226,33","45,34","89,977","31,07","83,0475","81,91","189,46","104,28","107,54","91,03","145,6","30,7061348","60,62","24,35","30,058","67,99","94,345","94,0035","196,1168709","495,04","392,5486381","58,67","389,46","266,1900024","31,95","32,86","304,33","257,4","56,3","355,12","126,73","76,19","368,81","57,1","1984,34","267,48","44,80500031","125,14","54,08","224,34","83,5","58,634","13,36575","174,49","208,96","37,94","31,07933333","61,75835","89,32","39,72886667","170,96","141,33","244,26","164,6","542,27","420,52","115,06","105,46","59,6","273,43","231,61","132,3","283,4833","81,099","173,33","194,71","236,7","48,09","36,44","226,79","65,43","214,76","1,053","7,575","0,828","2,9"
"136,87","180,4","472,02","159,29","161,03","306,46","80,97","107,97","91,53","252,03","165,3495026","371,86","570,74","46,682","52,55","270,12","2109,94","22,55","48,68","138,62","650,429993","49,13","362,8","28,925",221,"45,11","91,196","30,5367","82,855","80,88","190,89","103,34","107,79","91,875","145,97","30,6847","60,78","24,0825","29,952","66,98","94,5625","94,2075","193,4307257","496,44","393,8424125","62,46","381,75","266,2233276","31,54","32,78","305,2","253,2","56,419","349,22","126,62","76,16","379,14","56,12","1940,19","272,87","44,6","132,98","53,49","224,97","85,01","57,984","13,8675","173,62","207,72","37,84","31,40066667","60,93665","87,55","43,88446667","172,81","139,61","248,64","164,75","535,48","421,41","115,39","104,58","59,9","272,87","234,18","130,4","281,6633","81,303","175,1","194,87","238,64","47,07","36,875","229,39","65,11","213,63","1,039","7,815","0,873","2,9"
"139,07","181,87","472,44","155,58","161,98","299,17","82,08","106,33","92,79","253,5","164,611496","374,57","569,45","46,502","53,25","269,44","2066,24","22,17","47,85","137,42","646,690002","48,68","362,3","28,6475","223,52","44,77","89,605","29,2133","81,12","80,56",192,105,"107,88","92,53",146,"30,34236717","63,74","23,86","30,246","66,94","95,0525","94,628","190,6220547","492,86","395,1848249","56,66","374,85","248,0267","31,47","32,91","305,01","251,48","56,385","346,37","122,9","75,065","384,12","56,25","1965,05","274,5","44,1","131,02","52,62","225,95","82,28","56,517","13,7125","172,3","204,61","37,295","30,48733333","60,77","86,87","43,93333333","171,89","138,59",252,"162,42","537,78","419,22","113,33","103,91","59,7","270,14","235,45","130,36","282,2133","81,296","172,81","192,76","237,59","47,45","37,49","235,53","64,76","217,36","1,086","7,815","0,846","2,88"
"142,92","177,53","473,44","153,72","163,68","293,64","82,59","108,12","94,13","257,1","164,7","367,87","567,61","46,479","54,01","275,54","2018,43","21,05","47,5","135,9","652,169983","48,97","361,88","28,225","217,49","45,03","90,926","29,2933","82,0325","80,03","191,81","108,97","106,37","94,0975","146,3","30,9201","61,33","24,065","30,364","68,16","94,97","94,714","190,263902","489,21","409,5330739","55,44","374,43","250,67","32,03","33,75","308,9","253,12","56,776","339,99","119,62","74,59","368,98","56,87",1880,"278,01","44,23",147,"54,43","229,53","81,28","55,678","13,65325","174,42","211,12","36,97","29,99666667","60,13","86,96","43,52666667","180,43","140,18","247,75","164,4","548,2","419,11","113,54","103,45","60,6","269,63","231,08","131,1","293,6","78,559","172,92","188,68","241,31","47,82",39,"234,99","66,5","207,66","1,079","8,055","0,813","2,85"
"143,16","192,74","476,28","154,94","164,53","291,75","81,82","105,53","94,71","258,6","166,3065033","366,64",549,"46,387","54,44","271,67","1983,16","20,61","47,7","133,83","649,539978","50,09","364,98","27,5675","206,8","45,26","90,305","28,9433","80,79","79,55","198,22","103,52","105,7","90,355","146,3","30,56348038","59,61","23,8025","29,93","66,7","95,862","95,3975","189,5004713","478,1","409,0953307","55,21","374,8","256,55","32,63","34,39","303,55","255,85","55,266","330,56","120,44","72,49","355,95","57,59","1807,74","282,05","44,4","151,93",54,"232,33","79,51","56,193","13,43525","168,75","207,54","36,1","30,3","59,04335","87,33","43,47113333","173,98","141,8",241,"162,55","544,1","417,31","111,66","104,69","65,5","266,09","223,88","131,41","294,3633","77,629","171,47","188,5","237,64","49,19","40,72","235,6","65,81",197,"1,055","8,055","0,818","2,86"
"142,06","201,25",460,"147,48","165,67","273,47","80,44","98,58","88,84","251,06","161,629","348,85","524,63","44,47","52,1","265,15","1886,09","20,41","45,01","128,43","615,780029","48,42","356,39","27,0625","200,93","45,7","88,971","27,9633","79,55","76,15","193,07",98,"101,56","87,41","146,23","29,25820351","56,59","23,91","29,164","65,48","91,5395","90,947","187,9170594","465,18","420,311284","53,59","363,11","252,9100037","33,2","34,74","284,44","242,91","51,504","329,51","117,47","66,52","343,56","56,42","1718,7","272,14","42,96500015","155,73","51,14","232,9","75,09","52,328","12,91775","160,56","194,33","34,07","28,558","55,86165","87,28","42,84446667","166,3","138,04","229,94","153,67","515,56",420,"107,89","97,87","68,7","254,53","217,3","123,27","288,0533","75,63","162,93","184,27","225,25","51,18","43,87","223,45","63,82","199,22","1,055","7,72","0,794","2,84"
"137,09","187,37","465,67","149,21","166,75","284,22","80,56","101,15","87,52","247,75","161,8809967","362,87","547,22","45,174","52,04","267,87","2034,1","20,6","47,54","132,95","654,650024","51,6","357,06","27,48","212,49","45,34","90,18","28,9","81,105","78,9","183,8",100,"102,87","91,7225","143,01","29,98573494","60,31","23,325","29,706","64,68","93,1555","92,66","191,1781338","482,27","426,2840467","56,065","369,95","255,12","32,42","33,96","291,1","249,54","50,735","330,24","120,71","69,325",371,"57,12","1844,73",265,"44,36500168","159,55","52,18","238,93","78,39","53,86","13,051","164,33","199,02","35,25","28,822","58,85335","89,09","41,5778","169,36","139,19","237,79","155,55","506,27","422,83","113,79","98,15",64,"259,16","227,02","127,77","278,4767","79,452","169,23","186,43","230,04","50,68","41,02","228,56","63,64","206,28","1,047","7,755","0,814","2,82"
"131,96","183,63","458,77","147,33","165,12","277,43","80,91","96,68","85,64","241,43","160,31","354,37","534,16","45,05","50,6","282,61","1944,33","20,09","46,47","130,39","607,559998","49,57","352,43","27,4375","215,8","44,58","89,971","28,58666611","79,53","77,95","193,27","102,75","101,66","93,7125","143,2","29,64336777","56,69","22,795","28,95","65,6","91,787","91,368","184,137606","478,68","414,8249027","55,51","361,23","249,2133331","31,8","33,51","280,07","245,4","48,395","328,68","116,31","68,055","369,61","55,44","1779,51","258,33","43,41500092","173,16","51,46","231,96","78,27","53,239","12,98975","160,47",194,"34,49","28,36466667","58,45835","87,32","40,5422","165,71","136,57","234,31","156,28","503,84","392,91","111,29","96,81","62,6","255,45","231,13","126,08","264,51","76,599","165,69","183,5","229,08","50,25","41,42","227,53","63,99","199,7","1,129","7,58","0,889","2,84"
"134,14","180,44",470,"151,88","166,35","286,32","81,18","101,21","87,66","240,43","167,1439972","367,94","554,39","46,674","50,4","278,46","1990,46","20,31","48,04","134,4","599,0200195","50,15","350,52","27,715","215,01","45,4","92,5","29,0167","81,3725","78,84","191,17","101,79","100,86","95,655","145,87","30,01426506","57,98","23,21","29,678","65,1","95,0675","94,6535","184,3166824","492,42","431,3035019","56,69","373,58","248,7033386","31,92","33,25","292,62","250,43","50,145","333,47","117,75","71,125","374,87","55,25","1896,79","262,01","44,125","157,48","52,87","239,65","80,43","53,904","13,237","171,53","199,1","36,71","29,10266667","60,22665","89,3","40,52446667","173,96","136,98","241,85","161,58","508,08","391,36","112,41","98,58","62,6","263,57","234,87","128,42","279,9367","79,321","172,46","185,94","231,77","48,83","42,12","236,69","63,94","204,47","1,123","7,47","0,883","2,85"
"134,99","179,17","484,93","151,87","168,38","294,61","82,11","103,59","88,86","240,49",169,"375,12","553,5","47,688","50,06","277,72","2065,53","20,39","49,52","135,72","616,700012","51,18","355,58","28,49","219,64","45,83","92,041","29,88","82,805","80,05","182,53","106,01","104,02","98,6575","148,97","30,56348038","58,415","23,235","30,762","65,13","96,3755","95,956","188,6145146","506,65","428,2587549",58,"384,11","252,613327","31,99","33,16","298,78","252,25","51,607","343,92","122,1","71,96","394,65","56,16","1909,99","267,08","45,22","158,58","52,86","239,51","81,62","54,816","13,55675","177,21","204,57","36,85","29,66466667","64,56","90,53","40,84",182,"138,38","249,1","164,78","499,98",398,"116,275","101,65",62,"269,76","248,79","131,89","290,93","83,145","174,75","188,7","217,33","48,44","40,08","257,76","64,2","216,71","1,184","7,585","0,905","2,85"
"133,94","185,72","481,92","147,58","166,83","292,85","81,28","99,87","87,89","237,08","165,6265","370,07","542,91","46,519",50,"263,25","2027,3","21,4","49,6","134,82","609,2600098","50,47","355,21","28,025","218,12","45,77","91,736","29,7733","82,9025","79,34","180,58","110,52","104,94","97,9225","140,82","30,2996","63,58","23,5","30,184","64,52","103,5035","102,944","187,6908577","485,36","408,7548638","57,68","380,15","248,4667","31,92","33,01","286,3","250,13","50,433","332,39","123,35","69,935","395,83","55,28","1870,52","266,65","45,20500183","165,86","51,11",243,"79,11","53,945","13,5305","174,1","197,75","36,9","29,49866667","62,93","89,95","42,52","193,11","138,02","251,9","162,3","491,18","401,69","117,69","101,02","61,8","265,21","243,99","129,37","284,8967","83,915","168,58","186,87",211,"48,9","40,81","258,63","63,18","209,56","1,18","7,32","0,949","2,84"
"137,39","195,8","489,38","150,52","170,56","300,49","82,21","103,24","87,84","237,22","166,55","377,41","555,44","47,063","50,36","267,39","2082,94","22,36","49,3","137,1","619,789978","51,45","355,85","28,5825","224,01","47,25","91,941","29,4733","84,565","74,69","189,33","111,92","106,14","100,8125","138,63","31,1484","65,35","23,56","31,398","65,83","103,1185","102,6815","189,0574929",494,"416,9649805","58,79","392,73","252,3500061","32,3","32,92","294,23","249,18","51,953","338,59","125,45","71,87","396,36",56,"1893,35","266,49","45,73500061","173,31","50,3","242,01","81,25","55,216","13,66425","181,45","204,36","38,11","30,12266667","63,74835","91,58","43,15553333","197,26","139,68","270,43","147,97","498,84","403,75","118,75","103,64","61,2","270,09",241,"130,6","283,33","85,402",172,"188,39","213,71","49,27","41,11","264,19","63,59","213,75","1,226","7,41","0,964","2,83"
